Ls,TOA,DD,B/E,D/E
5.0,460.3525192392882,4.436666666666667e-10,0.6170491598346268,0.3351887661032704
10.0,444.89081776310826,3.903333333333334e-10,0.632254312878871,0.32022208684951664
15.0,429.5741125036325,3.37e-10,0.6481591048807824,0.3045855811758029
20.0,414.5360528610747,3.11e-10,0.6501581664150959,0.3000428918680047
25.0,399.9094413756391,2.85e-10,0.652071040702843,0.29550465712932616
30.0,385.8251205613317,2.59e-10,0.5531335123920955,0.3898104249077076
35.0,372.4111194735815,2.4166666666666666e-10,0.5228165005039765,0.4142993269984216
40.0,359.7919964920314,2.2433333333333333e-10,0.4950120310479118,0.43570425973697086
45.0,348.0882946433133,2.07e-10,0.46972409003997456,0.45424711467315765
50.0,337.4160127510514,1.7533333333333335e-10,0.47104375841299573,0.4546815868553172
55.0,327.8859920191642,1.436666666666667e-10,0.47528593521377355,0.4529619969169739
60.0,319.60312557907884,1.12e-10,0.48287892073090316,0.4488616104035921
65.0,312.6653196710886,1.1466666666666667e-10,0.46221638257318404,0.46271830536993863
70.0,307.16216952691224,1.1733333333333334e-10,0.4449503686453166,0.47387878694396723
75.0,303.173358167172,1.2e-10,0.431161756509954,0.48250341013874504
80.0,300.76683655790674,1.21e-10,0.42444737324841847,0.4866274640635641
85.0,299.9968903601096,1.22e-10,0.4212878288068329,0.48851770605898326
90.0,300.90223205676403,1.23e-10,0.4217552213190751,0.48818461894860976
95.0,303.5042692108364,1.36e-10,0.4179697743356526,0.49030181209277607
100.0,307.8056861409744,1.49e-10,0.4178306007768522,0.490194637578154
105.0,313.78944002267497,1.62e-10,0.42122078711410027,0.48791434161364217
110.0,321.41822221580816,1.6766666666666668e-10,0.43754330875980263,0.47770703234506523
115.0,330.6343839833765,1.7333333333333333e-10,0.45744238201754794,0.46485574264329865
120.0,341.36028475058686,1.79e-10,0.4808704379779247,0.44915422631984386
125.0,353.498998534686,2.0166666666666667e-10,0.49751981794152517,0.4371771399382582
130.0,366.9353119908452,2.243333333333333e-10,0.5170648581219555,0.42265009772498274
135.0,381.5369619329643,2.47e-10,0.5393800221658963,0.40545295576528
140.0,397.1560840637322,3.983333333333333e-10,0.5218836397739136,0.415337157561694
145.0,413.6308701128181,5.496666666666666e-10,0.5082816709631987,0.42215327474265885
150.0,430.7874511360372,7.01e-10,0.570733062290182,0.3563390883964145
155.0,448.4420363042767,8.539999999999999e-10,0.5502660107278672,0.3746475057688342
160.0,466.4033375497023,1.007e-09,0.5313410806517475,0.39167939246454264
165.0,484.47530135213526,1.16e-09,0.5136785619524906,0.4075833065650764
170.0,502.4601513856935,1.2066666666666666e-09,0.5145874095115911,0.41005749207757625
175.0,520.161721915531,1.2533333333333333e-09,0.5150988804827613,0.4126155316339089
180.0,537.389034047771,1.3e-09,0.5151749812039831,0.4152390896785692
185.0,553.9600373527603,1.3266666666666666e-09,0.5178033802476335,0.4165782704085634
190.0,569.7054099309934,1.3533333333333334e-09,0.5198790005655308,0.41806569826666873
195.0,584.4722824045032,1.38e-09,0.5214045161603468,0.4196978730957785
200.0,598.127727238425,1.3666666666666667e-09,0.5174030095007336,0.42515686200220865
205.0,610.5618359376772,1.3533333333333332e-09,0.5130120878777913,0.43066670907258153
210.0,621.6901949752455,1.34e-09,0.5213811840880639,0.4226117066291695
215.0,631.4555691594637,1.5866666666666666e-09,0.4541123337685608,0.4727884119097942
220.0,639.8286114361309,1.8333333333333332e-09,0.3960387393105276,0.5124894823539204
225.0,646.8074442404499,2.08e-09,0.34569161905920753,0.543421002920135
230.0,652.4160030320511,1.8966666666666665e-09,0.3565941636178347,0.53894993541121
235.0,656.7011005468163,1.7133333333333334e-09,0.3674885120091837,0.5340936814837832
240.0,659.7282616648934,1.53e-09,0.3784417914708779,0.528848479089631
245.0,661.5764909960002,1.4066666666666668e-09,0.3873234699613544,0.52456092935646
250.0,662.3322600412158,1.2833333333333332e-09,0.3962811207862488,0.5200101329723028
255.0,662.0831229081111,1.16e-09,0.40537175697831024,0.5151876612805336
260.0,660.911467441044,1.0436666666666667e-09,0.4269903284637927,0.5018732335895972
265.0,658.888957612792,9.273333333333333e-10,0.44981376883908547,0.4870637444402974
270.0,656.0722016370404,8.11e-10,0.4739330998535208,0.4708050996343139
275.0,652.5000780675514,7.216666666666667e-10,0.5000644974170193,0.4509781570833113
280.0,648.192976184959,6.323333333333333e-10,0.5146941535748797,0.44318999317367724
285.0,643.1539833547213,5.43e-10,0.5432149141501038,0.4206495789665294
290.0,637.371820807367,5.74e-10,0.5519518661284497,0.41334808831594394
295.0,630.8251335895818,6.05e-10,0.5607657406120214,0.40590473146935674
300.0,623.4876141618805,6.36e-10,0.569616065798927,0.39832861816187554
305.0,615.3333980757905,9.373333333333334e-10,0.4886621122969578,0.46016946609063564
310.0,606.3422099319994,1.2386666666666667e-09,0.4298802002048741,0.49698937156568496
315.0,596.5038382738321,1.54e-09,0.36866482087168106,0.5345208512207892
320.0,585.8216516133091,1.44e-09,0.3823181242441028,0.5250794506105521
325.0,574.3150075993635,1.3400000000000001e-09,0.39618892719461274,0.5150414455978944
330.0,562.0205329522386,1.24e-09,0.4102663619316899,0.5043992075625863
335.0,548.9923511942051,1.0916666666666667e-09,0.43079884401537716,0.49275290710540837
340.0,535.3014041637505,9.433333333333334e-10,0.4641654529442717,0.46782670740153526
345.0,521.0340531713956,7.95e-10,0.5004068717450804,0.4395420885155985
350.0,506.2901609566288,7.95e-10,0.5275063585697695,0.41691838652956104
355.0,491.18085199812776,7.95e-10,0.5563897486843821,0.39227104188415324
0.0,520.3203605632331,7.71e-10,0.5200605333908016,0.42840994707785207
5.0,512.7258529166944,6.963333333333333e-10,0.5463911347681525,0.40831655108849335
10.0,504.7927725685763,6.216666666666667e-10,0.5736252056276336,0.38671461499922005
15.0,496.62428337350417,5.47e-10,0.6018970737475856,0.36351638656533497
20.0,488.3320072454435,4.986666666666666e-10,0.6170796465018836,0.3504663265761128
25.0,480.0337710930661,4.5033333333333333e-10,0.6324254811854887,0.33698643536130185
30.0,471.8515466098155,4.02e-10,0.5650966301330241,0.4118550340644108
35.0,463.9095794921204,3.6933333333333335e-10,0.5521363839092093,0.4269173619517017
40.0,456.33267638958665,3.3666666666666664e-10,0.5409616867145571,0.4398408113081679
45.0,449.2445943072137,3.04e-10,0.5315599433949773,0.4507212872323513
50.0,442.7664605890794,2.8233333333333334e-10,0.5171344185714521,0.46462126317720925
55.0,437.0151446993431,2.6066666666666665e-10,0.5046816305561044,0.4763553482984153
60.0,432.10150845597593,2.39e-10,0.4942046756707855,0.4860369818299215
65.0,428.1284811058293,2.19e-10,0.48873552120189384,0.4916677385256632
70.0,425.1889398367504,1.99e-10,0.48527944348571217,0.4954644240878107
75.0,423.36342234326014,1.79e-10,0.4839127048120755,0.4974356155584499
80.0,422.7177497297224,1.7666666666666668e-10,0.4842086090262624,0.4979161974446902
85.0,423.300686007839,1.7433333333333333e-10,0.4867438248048523,0.49653032339835385
90.0,425.14179394958376,1.72e-10,0.49158761043261534,0.49322718112149705
95.0,428.2496568849028,1.8766666666666666e-10,0.48640380188753307,0.49652585248983105
100.0,432.6106178746706,2.0333333333333333e-10,0.48353418238922824,0.49789417787427837
105.0,438.1881443221074,2.19e-10,0.4829061283919609,0.4973900057089307
110.0,444.9228671572416,2.19e-10,0.4999131605761889,0.48431052850140655
115.0,452.73328287599577,2.19e-10,0.519554540690896,0.4686568911139565
120.0,461.5170571327652,2.19e-10,0.541920451877567,0.4501869116925438
125.0,471.1528389620243,2.506666666666667e-10,0.5479915236552333,0.44305330068664317
130.0,481.50248718399,2.8233333333333334e-10,0.5560846325971823,0.4338547370041856
135.0,492.4136212406072,3.14e-10,0.5661531029104538,0.42254133789522297
140.0,503.7224300491761,4.1299999999999997e-10,0.5595232986677847,0.42339467848876455
145.0,515.2566961218507,5.12e-10,0.554860439113747,0.4221736359177425
150.0,526.8390113710282,6.11e-10,0.6171477331905224,0.3499532962836645
155.0,538.2901715530961,7.093333333333333e-10,0.6001287428090224,0.36437906493791894
160.0,549.4327367659624,8.076666666666667e-10,0.5834535997549299,0.3781966163667552
165.0,560.0947364912083,9.06e-10,0.5670281280279783,0.39144295861503625
170.0,570.1134813222105,9.216666666666666e-10,0.5571429532539863,0.399252354836114
175.0,579.3394222420403,9.373333333333332e-10,0.5470358543566707,0.40692558033123405
180.0,587.6399746185432,9.53e-10,0.5366735405630533,0.4144408384747468
185.0,594.9032002077527,9.596666666666666e-10,0.525697509147061,0.4229253388656392
190.0,601.041218279252,9.663333333333334e-10,0.5144461335257664,0.43129541042822056
195.0,605.9931980606401,9.73e-10,0.5029210980809528,0.4395410616328091
200.0,609.7277704194008,1.0153333333333333e-09,0.4865488618700961,0.450926110367612
205.0,612.2446884365944,1.0576666666666666e-09,0.47015899247060755,0.4618900153718993
210.0,613.5755658728882,1.1e-09,0.4656714101051673,0.4604363139261408
215.0,613.7835315126779,1.3066666666666667e-09,0.40463466882021104,0.4999414104324342
220.0,612.9616586150569,1.5133333333333333e-09,0.350794086860292,0.5308471289960024
225.0,611.2300654013842,1.72e-09,0.3034277660248561,0.5543052520075815
230.0,608.73163813041,1.7033333333333334e-09,0.2929111144915071,0.5584095419957369
235.0,605.6264057710829,1.6866666666666666e-09,0.2826794954259665,0.5622637860253213
240.0,602.0846955387226,1.67e-09,0.27283507524225653,0.5658845777063284
245.0,598.2793186436292,1.57e-09,0.2841418745028943,0.5605923109290838
250.0,594.3771665067821,1.47e-09,0.29655681209116913,0.5546112447911915
255.0,590.5307229965189,1.37e-09,0.3102378671713693,0.5478554488950711
260.0,586.8700946449248,1.3133333333333333e-09,0.3185409106805033,0.5437877466721599
265.0,583.4962017803218,1.2566666666666667e-09,0.3277863359986275,0.539377271609648
270.0,580.4757361230885,1.2e-09,0.33803297345505906,0.5347530430546009
275.0,577.8383638317443,1.1333333333333333e-09,0.35592800134757113,0.5242194039379384
280.0,575.5764455937148,1.0666666666666667e-09,0.3650317872721777,0.5225354452340822
285.0,573.647286341214,1e-09,0.38563570984426904,0.5104311476052593
290.0,571.9776609389025,9.840000000000001e-10,0.4039710579316205,0.49957646387238724
295.0,570.4701364751694,9.68e-10,0.4234744088133049,0.4878386383792335
300.0,569.0105641336005,9.52e-10,0.4440573372540883,0.4751744885096656
305.0,567.4760616622129,1.108e-09,0.40986805018493105,0.49909063494588707
310.0,565.7428465950522,1.264e-09,0.38951013759232406,0.5095854895125798
315.0,563.6933887000089,1.42e-09,0.3610040792901553,0.5280196662383444
320.0,561.2224974114811,1.4266666666666667e-09,0.35463904447110295,0.5330024415547264
325.0,558.242116756197,1.4333333333333333e-09,0.34842996227557577,0.5377513544221799
330.0,554.6847438249904,1.44e-09,0.34227787887385247,0.5422749139049322
335.0,550.5055036641344,1.3233333333333333e-09,0.3575226091960213,0.5384735897218419
340.0,545.6829984626908,1.2066666666666666e-09,0.3825267806881256,0.524752469832192
345.0,540.2191030871012,1.09e-09,0.4085681917382078,0.509320721024704
350.0,534.1379067841918,1.09e-09,0.4395800846822063,0.489494257864223
355.0,527.4840079274186,1.09e-09,0.4722524071109746,0.46717848891945046
0.0,518.0032393691641,7.89e-10,0.5792321676684815,0.3816425945565092
5.0,511.5721694925996,7.203333333333333e-10,0.5995319683250042,0.3656623937328953
10.0,504.7614473587126,6.516666666666666e-10,0.6200317526645734,0.3489901108202113
15.0,497.6686458059984,5.83e-10,0.640801671062296,0.33159886305793007
20.0,490.4007078246185,5.21e-10,0.6612881148486492,0.3139984017483586
25.0,483.0716175159819,4.5899999999999997e-10,0.682183148645178,0.295652039305494
30.0,475.8002469547203,3.97e-10,0.6142409155955233,0.3738954412603344
35.0,468.7083801776192,3.72e-10,0.5953382616564363,0.39467407086581136
40.0,461.9188873184216,3.4700000000000004e-10,0.5785883487142831,0.4128079858472992
45.0,455.5539982418407,3.22e-10,0.5638941346193362,0.42847674073207176
50.0,449.7336082306945,2.9866666666666667e-10,0.5473772510268122,0.44472947068709884
55.0,444.5735410474501,2.7533333333333336e-10,0.5329647652408025,0.4585888396909064
60.0,440.18369971604255,2.52e-10,0.5206219294585216,0.47019984984255064
65.0,436.6660546053672,2.26e-10,0.5163926903747975,0.47531251622129234
70.0,434.1124520380511,2e-10,0.5141665893634492,0.4785183641724645
75.0,432.6022720584903,1.74e-10,0.5140199358415033,0.4798121916370465
80.0,432.2000150366165,1.7333333333333333e-10,0.5119959955291306,0.48206474839301644
85.0,432.9529441564369,1.7266666666666666e-10,0.5121621846926773,0.4823747942152314
90.0,434.8889438079031,1.72e-10,0.5145594544321958,0.4807267874522159
95.0,438.01476329019926,1.8733333333333333e-10,0.5093656868311511,0.4841435410118143
100.0,442.3147967408044,2.0266666666666666e-10,0.5064324900839228,0.4855706158725628
105.0,447.7505065828348,2.18e-10,0.5056921900449786,0.4850641157670837
110.0,454.26053862922186,2.2266666666666667e-10,0.5185418139912777,0.47444627199141
115.0,461.7615158687113,2.2733333333333332e-10,0.5337483239642259,0.46150895394194796
120.0,470.14944802364346,2.32e-10,0.5513643856023235,0.446080897106182
125.0,479.30166387256816,2.476666666666667e-10,0.5644387261068199,0.43334120280379346
130.0,489.0791652222327,2.6333333333333335e-10,0.579700008036808,0.418211885517375
135.0,499.3293114429807,2.79e-10,0.5971928279304701,0.40054133221053534
140.0,509.8887641502161,3.8133333333333336e-10,0.5922040546257373,0.3999463760943103
145.0,520.5866446632542,4.836666666666668e-10,0.5891659513356963,0.3972185919060969
150.0,531.2478755590486,5.86e-10,0.6567445384613476,0.31847201017977883
155.0,541.6966878663545,6.700000000000001e-10,0.6472892100558704,0.3267408321664214
160.0,551.7602758252533,7.54e-10,0.637726971005081,0.3348917205042856
165.0,561.2725723744151,8.38e-10,0.6280015380755334,0.3429395575808633
170.0,570.0781025976739,8.92e-10,0.6141077111040196,0.3541156887613319
175.0,578.0358517578073,9.46e-10,0.6001086952367372,0.3650162557804315
180.0,585.023061764707,1e-09,0.5859616212526257,0.3756285902874488
185.0,590.9388471814933,1.0633333333333334e-09,0.567036992193697,0.39030976373564163
190.0,595.7075010079043,1.1266666666666667e-09,0.548143147804316,0.40448690385568775
195.0,599.281343010655,1.19e-09,0.529265413225118,0.4181588070901764
200.0,601.6429506149082,1.2033333333333333e-09,0.5168236921689622,0.4266038037710733
205.0,602.8066056408952,1.2166666666666668e-09,0.5041339755697763,0.4349108191944823
210.0,602.8187909877159,1.23e-09,0.5043402806492165,0.42973973623433337
215.0,601.757581684569,1.3833333333333333e-09,0.45287981411896566,0.46472971180820244
220.0,599.7307970883729,1.5366666666666667e-09,0.4057335321965813,0.49427534819627633
225.0,596.8728185302383,1.69e-09,0.3626843652149426,0.5188628872178767
230.0,593.3400327948559,1.7466666666666666e-09,0.336524367859275,0.5321423954951168
235.0,589.3049393199149,1.8033333333333333e-09,0.31192757105406343,0.5437392853468329
240.0,584.9490588536192,1.86e-09,0.2889579788714304,0.5537667308348985
245.0,580.4549005408894,1.7566666666666666e-09,0.29884428922720124,0.5484071661598598
250.0,575.9973740630005,1.6533333333333334e-09,0.30979067417739287,0.5424908437605187
255.0,571.7351571988919,1.55e-09,0.3219504137087973,0.5359436895667452
260.0,567.8026238639156,1.4533333333333333e-09,0.33485492971357034,0.5290136714062008
265.0,564.3029769523811,1.3566666666666667e-09,0.34917735712918835,0.5213318025380885
270.0,561.3031913915133,1.26e-09,0.3650086832560112,0.5129610466462738
275.0,558.8312450237847,1.2e-09,0.37600440581674827,0.5060527968430472
280.0,556.8759066520681,1.14e-09,0.37697062225159894,0.5092576738774366
285.0,555.389090966814,1.08e-09,0.3897882127349966,0.5018651751337261
290.0,554.2905234058076,1.0523333333333333e-09,0.4120231466271039,0.4886052816769957
295.0,553.4742318687496,1.0246666666666666e-09,0.4358250487322381,0.4740728188549518
300.0,552.8162340514274,9.97e-10,0.46110204201389615,0.4581976532552101
305.0,552.1827365792878,1.0746666666666667e-09,0.4526022014600667,0.46560252328761076
310.0,551.4382005560395,1.1523333333333334e-09,0.4571537242131196,0.4603509586894422
315.0,550.452735794815,1.23e-09,0.4494106926325491,0.46742036635512757
320.0,549.1084327802807,1.2966666666666667e-09,0.43384208548708914,0.47971066318205263
325.0,547.3043979296554,1.3633333333333334e-09,0.4191452919481152,0.49112899815757927
330.0,544.9604013748851,1.43e-09,0.40515607356473404,0.5017453798599842
335.0,542.0191637722559,1.3533333333333334e-09,0.4133699067268077,0.5017064573056991
340.0,538.4473944325326,1.2766666666666666e-09,0.43231778593663794,0.49063973768409724
345.0,534.2357482792294,1.2e-09,0.4514344797916603,0.4788579354299945
350.0,529.3978981257962,1.2e-09,0.48706500138639763,0.45468482802900934
355.0,523.9689271169608,1.2e-09,0.5246372360988169,0.4275901876861778
0.0,520.5549190588227,7.27e-10,0.5880657673711539,0.37536999751067207
5.0,511.4459956153683,6.626666666666667e-10,0.6054535177794044,0.36078619323678746
10.0,502.05531222520057,5.983333333333333e-10,0.6230533927901566,0.34563702372138666
15.0,492.4929433502933,5.34e-10,0.6409436018099537,0.3298918366549279
20.0,482.8761549148143,4.6433333333333333e-10,0.6661494346531793,0.30762045327617266
25.0,473.3272652720189,3.9466666666666665e-10,0.692436703097764,0.2840164101373817
30.0,463.9717206396407,3.25e-10,0.6263759818595934,0.3601325656428482
35.0,454.9363753746984,3.0600000000000003e-10,0.6026549602956519,0.38416816120809255
40.0,446.3479392590922,2.87e-10,0.5813091375746777,0.40524206126491724
45.0,438.3315306228727,2.68e-10,0.5622381600246381,0.4235734823755963
50.0,431.0092579120749,2.506666666666667e-10,0.5444416621934776,0.4400518106827642
55.0,424.4987458592883,2.3333333333333335e-10,0.5288732258680992,0.45407541566210424
60.0,418.9115283797829,2.16e-10,0.5155291423728412,0.4657870511083508
65.0,414.35125060626,1.9866666666666668e-10,0.5080248294260813,0.47276246600907823
70.0,410.9116572496861,1.8133333333333333e-10,0.5027500237509845,0.47773268028144356
75.0,408.6743910575451,1.64e-10,0.4997816625094134,0.48072145130433375
80.0,407.7066773597752,1.6233333333333334e-10,0.49757519238521225,0.48285774780554774
85.0,408.0590192043479,1.6066666666666665e-10,0.49781432798147757,0.4830024968539628
90.0,409.7630616196573,1.59e-10,0.5005529222236529,0.48113348554580476
95.0,412.8297939016708,1.7733333333333334e-10,0.4934955169352411,0.4857675445864539
100.0,417.248241212994,1.9566666666666666e-10,0.4890066722651201,0.4883203570418074
105.0,422.9847539929397,2.14e-10,0.48698959214910026,0.48887881797038146
110.0,429.9829453749633,2.1300000000000001e-10,0.5034706005595803,0.4763410267559882
115.0,438.1642666383969,2.12e-10,0.5226828126843044,0.4612296209539321
120.0,447.4291618829742,2.11e-10,0.5446892196546981,0.4433184580471742
125.0,457.6587142878557,2.2966666666666667e-10,0.5569482194208596,0.4318460079191117
130.0,468.7166896243192,2.4833333333333335e-10,0.5714741466757806,0.4180241323446547
135.0,480.45189420876017,2.67e-10,0.5882597683451021,0.4017305787661053
140.0,492.70078660569663,3.646666666666667e-10,0.5844719339086618,0.40073483018331263
145.0,505.290306740041,4.623333333333334e-10,0.582761249764494,0.39759004013830856
150.0,518.0409057936918,5.6e-10,0.653023517659517,0.3179985952736724
155.0,530.769771143114,6.44e-10,0.643031132811711,0.3273090470864436
160.0,543.2942411667957,7.28e-10,0.6330916893209666,0.33641535760016583
165.0,555.4353956592672,8.12e-10,0.6231351082515111,0.345339718717714
170.0,567.021790768872,8.53e-10,0.6142882299048764,0.3531360811694641
175.0,577.8932853147041,8.94e-10,0.6052636895122638,0.36083339595715624
180.0,587.9048805473552,9.35e-10,0.5960229809359597,0.36841836455754334
185.0,596.9304701583379,9.933333333333334e-10,0.579816277285019,0.381963588500647
190.0,604.86637353089,1.0516666666666667e-09,0.5636483399363088,0.3951130848690741
195.0,611.6345044772523,1.11e-09,0.5474918303453076,0.4078716205017473
200.0,617.1850114697365,1.13e-09,0.5375105453159611,0.415563798726278
205.0,621.4982151028743,1.1500000000000002e-09,0.5272711151206984,0.4231837224095918
210.0,624.5856659047914,1.17e-09,0.5300993573594912,0.41687850254888953
215.0,626.4901527687856,1.3400000000000001e-09,0.4802943247030669,0.45302302986152937
220.0,627.2845119096206,1.51e-09,0.4345669575980603,0.48400283168952374
225.0,627.0691216479023,1.68e-09,0.392647663155197,0.5102891130183836
230.0,625.9680230248903,1.7366666666666667e-09,0.3657699693035409,0.525794825509395
235.0,624.1236832242357,1.7933333333333333e-09,0.3404585641274261,0.5394931483193843
240.0,621.6905190217581,1.85e-09,0.31673948314670175,0.5515022046120455
245.0,618.8274180448088,1.74e-09,0.32835505876994686,0.5452998046218384
250.0,615.6896274814778,1.63e-09,0.3408989810284894,0.5384426233372079
255.0,612.4205065702464,1.52e-09,0.3544991923379579,0.5308636577307876
260.0,609.1437373718214,1.4199999999999999e-09,0.3681420571051423,0.5231586684749915
265.0,605.9566313603138,1.32e-09,0.3829532179869195,0.5146871030847916
270.0,602.9251342336781,1.22e-09,0.39900135187986,0.505533564446269
275.0,600.0810071254996,1.1566666666666666e-09,0.4113610042101497,0.4971989917908548
280.0,597.421457340187,1.0933333333333333e-09,0.4132861655982348,0.49957698303123776
285.0,594.9112349499295,1.03e-09,0.4271136673421185,0.4906693202498889
290.0,592.4869474056102,1.0093333333333334e-09,0.44951081516910196,0.47593220609997855
295.0,590.0631203949071,9.886666666666666e-10,0.4732746339218301,0.45993065841955577
300.0,587.5393870102621,9.68e-10,0.498339427179131,0.4426035398229423
305.0,584.8081364538061,1.082e-09,0.4821005215064775,0.45537088548044236
310.0,581.761993365804,1.196e-09,0.47912478287718513,0.45473378647903406
315.0,578.3006074786647,1.31e-09,0.4640769390476293,0.46645167066884274
320.0,574.3363804465079,1.3433333333333335e-09,0.4501263172823333,0.4771397028448392
325.0,569.7989128946449,1.3766666666666667e-09,0.4366696996978247,0.4871887666787196
330.0,564.6380973406169,1.41e-09,0.42359019225484557,0.4966378549902883
335.0,558.8258981964223,1.32e-09,0.429528921429992,0.4970000069313091
340.0,552.3569435477366,1.23e-09,0.44623038037215773,0.4861354166168355
345.0,545.2481058917115,1.14e-09,0.4630499999954388,0.47467661258322996
350.0,537.5372750090264,1.14e-09,0.497537888011424,0.4498910448871251
355.0,529.281531420841,1.14e-09,0.5341086675426103,0.4221933560379469
